SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,EXCLUDE_FLAG,CLIMATE_STATION_YN,PERM_SITE,TRANSECT_PHOTOS,PHOTOMOSAIC_YN,benth,fish,arms_d,arms_r,cau_d,cau_r,microb,ARMS,Benthic,CAU,Fish,Oceanography,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,bANALYSIS_SCHEME,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
39733,184,RA2201_LEG7,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02605,GUA-2605,NA,13.479629,144.700927,13.479629,144.700927,2022,2022,08/02/2022 09.18.09,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39760,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Mid,NA,NA,GUA-02500,GUA-2500,NA,13.240945,144.711737,13.4709896,144.641355,2022,2022,08/03/2022 10.36.48,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39761,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Shallow,NA,NA,GUA-02492,GUA-2492,NA,13.242237,144.708318,13.29078,144.65156,2022,2022,08/03/2022 11.33.01,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39762,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Deep,NA,NA,GUA-02502,GUA-2502,NA,13.238558,144.699641,13.48584602,144.7478532,2022,2022,08/03/2022 12.26.47,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39763,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Mid,NA,NA,GUA-02497,GUA-2497,NA,13.24087,144.700048,13.45284202,144.6401041,2022,2022,08/03/2022 13.07.32,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39764,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Deep,NA,NA,GUA-02504,GUA-2504,NA,13.242349,144.715971,13.51521067,144.794342,2022,2022,08/03/2022 09.35.00,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39781,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Shallow,NA,NA,ROT-00768,ROT-768,NA,14.114124,145.202149,14.114124,145.202149,2022,2022,08/04/2022 11.10.41,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39782,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Deep,NA,NA,ROT-00771,ROT-771,NA,14.126407,145.223922,14.126407,145.223922,2022,2022,08/04/2022 12.01.09,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39783,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Deep,NA,NA,ROT-00766,ROT-766,NA,14.150382,145.244401,14.150382,145.244401,2022,2022,08/04/2022 13.18.20,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39784,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Shallow,NA,NA,ROT-00779,ROT-779,NA,14.154201,145.259053,14.154201,145.259053,2022,2022,08/04/2022 14.07.37,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39785,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Shallow,NA,NA,ROT-00778,ROT-778,NA,14.162868,145.284778,14.162868,145.284778,2022,2022,08/04/2022 14.57.02,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39786,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Shallow,NA,NA,ROT-00780,ROT-780,NA,14.181916,145.288651,14.181916,145.288651,2022,2022,08/04/2022 15.45.17,SAG,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39800,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01694,SAI-1694,NA,15.160133,145.793074,15.160133,145.793074,2022,2022,08/05/2022 10.39.29,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39801,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Shallow,NA,NA,SAI-01743,SAI-1743,NA,15.164196,145.794286,15.164196,145.794286,2022,2022,08/05/2022 11.45.25,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39802,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01719,SAI-1719,NA,15.152143,145.7909,15.152143,145.7909,2022,2022,08/05/2022 09.21.56,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39803,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01652,SAI-1652,NA,15.179354,145.787891,15.179354,145.787891,2022,2022,08/05/2022 09.03.11,RRB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39804,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01705,SAI-1705,NA,15.184788,145.783502,15.184788,145.783502,2022,2022,08/05/2022 09.59.55,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39805,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01680,SAI-1680,NA,15.192432,145.780255,15.192432,145.780255,2022,2022,08/05/2022 11.04.33,PSC,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39821,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00013,PAG-13,OCC-PAG-006,18.096188,145.764831,18.09665,145.7649,2022,2022,08/06/2022 11.12.18,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39823,184,RA2201_LEG7,MARIAN,Pagan,Pagan,NA,NA,NA,NA,PAG-01072,PAG-1072,OCC-PAG-012,18.120549,145.753374,18.1205,145.75339,2022,2022,08/06/2022 13.13.48,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39825,184,RA2201_LEG7,MARIAN,Pagan,Pagan,NA,NA,NA,NA,PAG-01073,PAG-1073,OCC-PAG-014,18.121003,145.756782,18.12099,145.75678,2022,2022,08/06/2022 14.28.39,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39826,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01143,PAG-1143,NA,18.066911,145.74625,18.09032592,145.7397901,2022,2022,08/06/2022 09.16.46,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39827,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01110,PAG-1110,NA,18.059291,145.741194,18.08824,145.73787,2022,2022,08/06/2022 10.25.06,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39828,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01081,PAG-1081,NA,18.052456,145.733065,18.1703,145.78903,2022,2022,08/06/2022 11.42.48,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39829,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01144,PAG-1144,NA,18.048642,145.734295,18.07625044,145.7155712,2022,2022,08/06/2022 12.48.30,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39830,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01095,PAG-1095,NA,18.043319,145.710671,18.03982,145.714,2022,2022,08/06/2022 13.54.41,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39831,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01075,PAG-1075,NA,18.053885,145.710762,18.04578,145.72202,2022,2022,08/06/2022 15.31.03,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39840,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01121,PAG-1121,NA,18.099695,145.75377,18.13049,145.75765,2022,2022,08/07/2022 08.52.06,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39841,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01077,PAG-1077,NA,18.105638,145.757581,18.12726,145.75751,2022,2022,08/07/2022 10.12.36,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39842,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01155,PAG-1155,NA,18.114295,145.752509,18.05578,145.74038,2022,2022,08/07/2022 11.15.08,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39843,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01090,PAG-1090,NA,18.122403,145.757499,18.09027,145.73938,2022,2022,08/07/2022 12.22.27,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39844,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01134,PAG-1134,NA,18.128556,145.753092,18.09899,145.77296,2022,2022,08/07/2022 13.30.11,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39845,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01096,PAG-1096,NA,18.143813,145.755336,18.0428,145.72375,2022,2022,08/07/2022 14.36.10,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39863,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01132,PAG-1132,NA,18.04592,145.703629,18.08605,145.76124,2022,2022,08/08/2022 09.11.02,APR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39864,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01153,PAG-1153,NA,18.056737,145.70701,18.0694,145.75046,2022,2022,08/08/2022 10.13.06,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39865,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01125,PAG-1125,NA,18.084702,145.725529,18.04366,145.7223,2022,2022,08/08/2022 11.22.22,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39866,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01154,PAG-1154,NA,18.096956,145.747042,18.05628,145.74018,2022,2022,08/08/2022 12.32.47,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39867,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01085,PAG-1085,NA,18.134375,145.761297,18.14228,145.7627,2022,2022,08/08/2022 13.51.10,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39880,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01137,PAG-1137,NA,18.129298,145.810759,18.14103987,145.7630083,2022,2022,08/09/2022 08.40.28,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39881,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01091,PAG-1091,NA,18.113173,145.801996,18.08383,145.72288,2022,2022,08/09/2022 09.48.49,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39882,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01141,PAG-1141,NA,18.100031,145.79257,18.06373827,145.7464139,2022,2022,08/09/2022 11.05.19,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39883,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01099,PAG-1099,NA,18.101903,145.792569,18.10123,145.77507,2022,2022,08/09/2022 12.01.11,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39884,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01084,PAG-1084,NA,18.103911,145.796218,18.1418,145.76235,2022,2022,08/09/2022 12.56.47,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39885,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01065,PAG-1065,NA,18.10151,145.80226,18.10151,145.80226,2022,2022,08/09/2022 13.52.48,PAV,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39886,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01129,PAG-1129,NA,18.100496,145.798707,18.06452,145.74597,2022,2022,08/09/2022 13.34.49,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39900,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01630,SAI-1630,NA,15.192591,145.628952,15.192591,145.628952,2022,2022,08/10/2022 13.53.12,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39901,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01636,SAI-1636,NA,15.189239,145.666263,15.189239,145.666263,2022,2022,08/10/2022 15.36.50,RRB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39902,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01644,SAI-1644,NA,15.17402,145.617119,15.17402,145.617119,2022,2022,08/10/2022 13.56.31,RRB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39903,184,RA2201_LEG7,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01623,SAI-1623,NA,15.208406,145.635309,15.208406,145.635309,2022,2022,08/10/2022 15.43.34,RRB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
42009,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,1.523925632,2.743066138,TUT-06013,TUT-6013,NA,-14.272261,-170.667487,-14.272261,-170.667487,2022,2022,09/12/2022 10.40.43,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42010,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,0.914355379,1.523925632,TUT-06030,TUT-6030,NA,-14.271722,-170.666603,-14.271722,-170.666603,2022,2022,09/12/2022 10.45.37,RRB,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42011,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,0.914355379,1.523925632,TUT-06031,TUT-6031,NA,-14.272356,-170.665989,-14.272356,-170.665989,2022,2022,09/12/2022 10.50.56,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42012,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,0.914355379,1.219140506,TUT-06010,TUT-6010,NA,-14.272904,-170.66486,-14.272904,-170.66486,2022,2022,09/12/2022 10.57.39,SCR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42013,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,0.914355379,1.523925632,TUT-06014,TUT-6014,NA,-14.273752,-170.665036,-14.273752,-170.665036,2022,2022,09/12/2022 11.12.06,SCR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42014,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,1.828710759,3.657421518,TUT-06008,TUT-6008,NA,-14.273628,-170.666576,-14.273628,-170.666576,2022,2022,09/12/2022 11.24.50,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42015,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,3.047851265,5.486132277,TUT-06036,TUT-6036,NA,-14.273173,-170.667544,-14.273173,-170.667544,2022,2022,09/12/2022 11.41.52,APR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42023,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,1.828710759,3.962206644,TUT-06044,TUT-6044,NA,-14.27496,-170.666273,-14.27496,-170.666273,2022,2022,09/22/2022 12.22.19,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42024,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Backreef,Shallow,1.523925632,2.743066138,TUT-06015,TUT-6015,NA,-14.276075,-170.666864,-14.276075,-170.666864,2022,2022,09/22/2022 12.34.39,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42025,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,1.828710759,3.657421518,TUT-06049,TUT-6049,NA,-14.27678,-170.66785,-14.27678,-170.66785,2022,2022,09/19/2022 13.16.16,APR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42026,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,2.743066138,4.266991771,TUT-06002,TUT-6002,NA,-14.278604,-170.669158,-14.278604,-170.669158,2022,2022,09/19/2022 13.32.15,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42027,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,2.743066138,4.571776897,TUT-06052,TUT-6052,NA,-14.279647,-170.667232,-14.279647,-170.667232,2022,2022,09/19/2022 13.44.56,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42028,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,3.047851265,4.571776897,TUT-06054,TUT-6054,NA,-14.281006,-170.667172,-14.281006,-170.667172,2022,2022,09/16/2022 13.56.18,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42029,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,3.047851265,5.18134715,TUT-06016,TUT-6016,NA,-14.281697,-170.666355,-14.281697,-170.666355,2022,2022,09/16/2022 14.03.22,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42030,185,MP2206,SAMOA,Tutuila,TUT_PAGOPAGO,Forereef,Shallow,3.047851265,4.266991771,TUT-06057,TUT-6057,NA,-14.284707,-170.66545,-14.284707,-170.66545,2022,2022,09/16/2022 14.16.29,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42031,185,MP2206,SAMOA,Tutuila,TUT_SE_OPEN,Forereef,Shallow,2.743066138,5.486132277,TUT-06058,TUT-6058,NA,-14.285336,-170.665191,-14.285336,-170.665191,2022,2022,09/14/2022 14.20.31,AGR,-1,-1,NA,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42032,185,MP2206,SAMOA,Tutuila,TUT_SE_OPEN,Forereef,Shallow,2.133495885,3.352636391,TUT-06059,TUT-6059,NA,-14.286677,-170.664881,-14.286677,-170.664881,2022,2022,09/14/2022 14.28.08,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
42033,185,MP2206,SAMOA,Tutuila,TUT_SE_OPEN,Forereef,Shallow,1.219140506,3.047851265,TUT-06060,TUT-6060,NA,-14.288051,-170.665194,-14.288051,-170.665194,2022,2022,09/14/2022 14.34.45,AGR,-1,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,-1,NA
50040,186,HIMARC-22-10,MHI,Hawaii,HAW_KONA,NA,NA,NA,NA,HAW-0H001,HAW-H001,NA,19.69133,-156.0423,19.69133,-156.0423,2022,2022,10/20/2022 09.20.32,NA,-1,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,HIMARC_CalibWknd_2022
50041,186,HIMARC-22-10,MHI,Hawaii,HAW_KONA,NA,NA,NA,NA,HAW-0H002,HAW-H002,NA,19.6911,-156.043133,19.6911,-156.043133,2022,2022,10/20/2022 10.20.32,NA,-1,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,HIMARC_CalibWknd_2022
52166,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,NA,NA,TAU-02,TAU-02,OCC-TAU-007,-14.251191,-169.447133,-14.25116,-169.44694,2023,2023,8-Aug-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51991,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,NA,NA,OLO-05,OLO-05,OCC-OFU-005,-14.16335,-169.62453,-14.16373,-169.62435,2023,2023,29-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51989,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,NA,NA,OFU-01,OFU-01,OCC-OFU-004,-14.164439,-169.655679,-14.16463,-169.65568,2023,2023,29-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51863,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,NA,NA,OFU-03,OFU-03,OCC-OFU-012,-14.186419,-169.659871,-14.18653,-169.66115,2023,2023,22-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51864,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,NA,NA,OFU-03,OFU-03,OCC-OFU-012,-14.186487,-169.660117,-14.18653,-169.66115,2023,2023,22-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51790,190,RA2301_LEG6,SAMOA,Tutuila,,Forereef,Mid,NA,NA,TUT-02,TUT-02,OCC-TUT-009,-14.27782,-170.60721,-14.27779,-170.60717,2023,2023,7-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
51791,190,RA2301_LEG6,SAMOA,Tutuila,,Forereef,Mid,NA,NA,TUT-02,TUT-02,OCC-TUT-009,-14.277671,-170.607166,-14.27779,-170.60717,2023,2023,7-Jul-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
52107,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,NA,NA,TUT-08,TUT-08,OCC-TUT-023,-14.291488,-170.780461,-14.29173,-170.78057,2023,2023,5-Aug-23,,,,,,,,,,,,,,,,,,,,,Oceanography,,,,,,
